"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"61","61","2013-03-08","0","SAS","1","136","106","144.0","112.2","94.4",".244",".244",".714","56.7","50.9","8.5","9.2",".692","9.5","26.7",".198",".560","11.7","81.1",".143"
"62","62","2013-03-10","0","NOH","0","96","98","116.0","118.4","82.7",".158",".329",".591","38.5","54.1","9.7","1.5",".559","11.9","17.1",".145",".529","12.6","55.8",".081"
"63","63","2013-03-12","1","MEM","0","97","102","107.5","113.0","90.3",".367",".203",".529","55.4","53.1","6.6","9.2",".437","14.8","33.3",".354",".533","10.9","78.0",".276"
"64","64","2013-03-14","1","NYK","1","105","90","116.8","100.1","89.9",".269",".359",".602","52.4","60.0","8.9","10.5",".577","13.8","23.7",".192",".482","11.8","76.1",".134"
"65","65","2013-03-16","1","DET","1","112","101","123.6","111.4","90.6",".279",".221",".580","57.7","61.0","6.6","6.8",".517","8.5","31.6",".267",".559","13.1","82.5",".211"
"66","66","2013-03-18","0","PHI","0","100","101","105.4","106.4","94.9",".156",".311",".520","51.7","68.4","5.3","8.6",".489","11.9","25.5",".133",".529","12.4","81.0",".116"
"67","67","2013-03-19","0","MIL","0","95","102","108.4","116.4","87.6",".157",".313",".535","48.2","66.7","6.8","1.5",".512","16.1","31.7",".120",".534","10.6","64.3",".103"
"68","68","2013-03-21","0","CHI","1","99","89","107.8","96.9","91.9",".119",".250",".560","52.3","46.3","4.4","6.7",".548","13.7","20.0",".083",".461","7.9","80.4",".079"
"69","69","2013-03-22","0","ATL","1","104","93","112.3","100.5","92.6",".184",".207",".553","53.9","53.7","8.6","3.4",".529","8.7","22.2",".138",".488","10.9","86.4",".145"
"70","70","2013-03-24","0","OKC","0","83","103","91.5","113.6","90.7",".165",".329",".490","44.2","68.8","7.7","7.0",".468","16.7","17.1",".114",".549","10.0","75.0",".159"
"71","71","2013-03-27","1","BRK","0","93","111","101.4","121.0","91.7",".256",".220",".510","42.6","61.1","1.1","6.7",".488","13.3","27.1",".159",".511","7.8","58.7",".147"
