"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"59","59","2016-02-26","0","DAL","0","116","122","113.8","119.7","92.3",".333",".312",".544","52.1","41.9","6.9","5.1",".511","12.3","34.0",".226",".574","12.3","75.6",".239"
"60","60","2016-02-29","1","MEM","0","96","103","106.0","113.8","90.5",".133",".333",".605","59.7","67.5","3.3","7.3",".587","19.3","25.8",".107",".500","8.1","88.9",".373"
"61","61","2016-03-02","1","LAL","1","117","107","126.0","115.2","92.9",".487",".295",".618","57.5","57.9","3.2","12.5",".564","10.4","21.9",".372",".513","6.1","85.4",".329"
"62","62","2016-03-04","1","BRK","0","120","121","118.3","119.3","91.9",".260",".271",".561","59.5","60.9","7.9","8.7",".510","12.3","39.5",".229",".577","11.5","80.5",".176"
"63","63","2016-03-06","1","DAL","1","116","114","109.9","108.0","95.6",".234",".243",".492","55.8","56.8","7.6","9.6",".453","8.5","30.9",".178",".527","10.5","83.7",".172"
"64","64","2016-03-08","1","NYK","1","110","94","113.4","96.9","97.0",".192",".212",".512","51.1","62.2","9.3","5.3",".485","5.3","22.9",".141",".480","15.6","85.0",".293"
"65","65","2016-03-10","1","PHO","1","116","98","118.2","99.9","98.1",".209",".308",".584","48.5","61.4","9.2","18.0",".555","10.0","23.4",".165",".404","11.9","70.4",".292"
"66","66","2016-03-12","1","WAS","1","116","100","113.3","97.7","102.4",".363",".300",".625","54.3","57.1","9.8","12.3",".575","18.5","26.5",".300",".459","16.1","74.5",".244"
"67","67","2016-03-14","0","MIA","0","119","124","121.6","126.7","97.8",".215",".215",".584","54.8","44.9","9.2","3.2",".565","10.5","32.5",".151",".646","13.3","81.8",".278"
"68","68","2016-03-15","0","ORL","0","110","116","113.0","119.2","97.3",".300",".300",".607","51.4","57.5","8.2","1.8",".556","15.0","19.4",".263",".593","12.4","83.3",".247"
"69","69","2016-03-17","0","ATL","0","98","116","102.1","120.9","95.9",".195",".253",".519","49.4","56.4","6.3","7.4",".483","12.9","21.4",".161",".575","11.5","81.1",".300"
"70","70","2016-03-19","0","CHO","1","101","93","109.0","100.3","92.7",".264",".207",".520","57.3","50.0","6.5","7.8",".489","11.8","31.8",".184",".476","10.7","82.2",".169"
"71","71","2016-03-21","0","CLE","0","91","124","95.6","130.3","95.1",".309",".272",".495","44.9","59.4","10.5","7.3",".444","14.8","22.2",".235",".645","11.4","75.8",".151"
"72","72","2016-03-23","1","PHI","1","104","103","104.4","103.4","99.6",".526",".224",".556","50.5","54.5","7.0","15.8",".474","14.6","15.9",".421",".473","8.2","83.0",".149"
"73","73","2016-03-25","0","LAL","1","116","105","118.0","106.9","98.3",".255",".277",".555","52.7","68.9","5.1","11.3",".532","7.9","26.5",".170",".494","10.2","83.3",".247"
"74","74","2016-03-27","0","LAC","0","90","105","103.4","120.7","87.0",".138",".309",".451","50.0","64.9","8.0","9.6",".431","13.1","42.6",".096",".538","13.3","58.5",".238"
"75","75","2016-03-28","1","DAL","0","88","97","99.5","109.7","88.4",".271",".343",".562","56.4","64.5","3.4","7.1",".507","21.1","19.4",".243",".472","3.1","80.9",".159"
"76","76","2016-03-30","0","MEM","1","109","105","119.8","115.4","91.0",".308",".372",".615","47.7","63.2","4.4","9.2",".571","13.7","29.7",".256",".463","8.6","60.8",".179"
"77","77","2016-03-31","0","NOP","0","95","101","101.5","107.9","93.6",".205",".325",".525","44.0","77.8","10.7","11.5",".494","12.6","17.8",".157",".517","14.6","69.6",".089"
"78","78","2016-04-02","1","SAC","0","106","115","111.0","120.5","95.5",".261",".315",".517","51.0","67.5","3.1","14.9",".484","8.9","28.8",".185",".511","6.4","76.1",".284"
"79","79","2016-04-05","1","OKC","0","102","124","101.5","123.4","100.5",".307",".341",".511","40.9","75.7","9.0","7.4",".477","11.5","19.2",".205",".615","14.8","68.3",".195"
"80","80","2016-04-08","1","SAS","1","102","98","105.6","101.5","96.6",".221",".256",".540","51.1","52.5","9.3","9.9",".500","10.4","17.8",".186",".441","9.3","83.0",".271"
"81","81","2016-04-10","1","UTA","0","84","100","94.9","113.0","88.5",".238",".338",".475","45.6","56.3","6.8","14.6",".438","11.1","13.6",".175",".532","9.3","76.1",".203"
"82","82","2016-04-13","0","POR","0","99","107","100.7","108.8","98.3",".191",".266",".486","54.1","60.0","10.2","11.3",".463","16.4","38.5",".128",".500","13.2","71.7",".202"
